DATA;CODCARRO;MODELO;CATEGORIA;QTD;VALOR_UNIT;VALOR_TOTAL;VENDEDOR;CONCESSIONARIA;ANO
24/04/2025;C1008;Hyundai HB20;Hatch;1;74256,91;74256,91;João;AutoVale;2025
24/04/2025;C1008;Hyundai HB20;Hatch;1;83980,98;83980,98;Fernanda;PremiumCar;2025
24/04/2025;C1005;Jeep Compass;SUV;1;177157,36;177157,36;Patrícia;PremiumCar;2025
24/04/2025;C1004;Toyota Corolla;Sedan;1;146374,45;146374,45;Marcos;PremiumCar;2025
24/04/2025;C1005;Jeep Compass;SUV;1;222783,69;222783,69;Ana;MegaMotors;2025
24/04/2025;C1002;Chevrolet Onix;Hatch;1;92678,32;92678,32;João;PremiumCar;2025
24/04/2025;C1010;Fiat Strada;Picape;1;133367,81;133367,81;Marcos;CityCars;2025
24/04/2025;C1008;Hyundai HB20;Hatch;2;88718,77;177437,54;Carlos;AutoVale;2025
24/04/2025;C1003;Volkswagen T-Cross;SUV;2;152556,9;305113,8;Marcos;AutoNorte;2025
24/04/2025;C1007;Honda HR-V;SUV;1;185684,58;185684,58;Fernanda;AutoSul;2025
24/04/2025;C1007;Honda HR-V;SUV;1;139419,01;139419,01;Marcos;PremiumCar;2025
24/04/2025;C1008;Hyundai HB20;Hatch;2;77989,99;155979,98;Beatriz;DriveTop;2025
24/04/2025;C1008;Hyundai HB20;Hatch;3;72056,81;216170,43;Fernanda;MegaMotors;2025
24/04/2025;C1010;Fiat Strada;Picape;1;128495,16;128495,16;Fernanda;MegaMotors;2025
24/04/2025;C1006;Renault Kwid;Hatch;1;89023,5;89023,5;Patrícia;MegaMotors;2025
24/04/2025;C1008;Hyundai HB20;Hatch;1;74370,41;74370,41;Pedro;AutoVale;2025
24/04/2025;C1002;Chevrolet Onix;Hatch;1;79324,59;79324,59;Ana;AutoSul;2025
24/04/2025;C1006;Renault Kwid;Hatch;1;79558,76;79558,76;Marcos;CarPrime;2025
24/04/2025;C1001;Fiat Pulse;SUV;1;118434,16;118434,16;João;AutoNorte;2025
24/04/2025;C1008;Hyundai HB20;Hatch;1;95588,6;95588,6;Carlos;PremiumCar;2025
24/04/2025;C1007;Honda HR-V;SUV;1;151057,98;151057,98;João;MegaMotors;2025
24/04/2025;C1008;Hyundai HB20;Hatch;1;72156,18;72156,18;Julia;AutoNorte;2025
24/04/2025;C1007;Honda HR-V;SUV;1;182418,45;182418,45;Julia;AutoVale;2025
24/04/2025;C1010;Fiat Strada;Picape;1;132179,96;132179,96;Ricardo;TopDrive;2025
24/04/2025;C1001;Fiat Pulse;SUV;1;104395,81;104395,81;Carlos;MegaMotors;2025
24/04/2025;C1010;Fiat Strada;Picape;1;127304,98;127304,98;Marcos;CarPrime;2025
24/04/2025;C1001;Fiat Pulse;SUV;3;122596,17;367788,51;Julia;DriveTop;2025
24/04/2025;C1006;Renault Kwid;Hatch;1;79723,83;79723,83;Carlos;MegaMotors;2025
24/04/2025;C1003;Volkswagen T-Cross;SUV;1;134919,6;134919,6;Ana;AutoVale;2025
24/04/2025;C1006;Renault Kwid;Hatch;1;68664,8;68664,8;Julia;PremiumCar;2025
24/04/2025;C1009;Nissan Kicks;SUV;1;125922,39;125922,39;Ana;MegaMotors;2025
24/04/2025;C1004;Toyota Corolla;Sedan;1;182586,04;182586,04;Ricardo;ViaLux;2025
24/04/2025;C1006;Renault Kwid;Hatch;1;69239,33;69239,33;Carlos;PremiumCar;2025
24/04/2025;C1010;Fiat Strada;Picape;1;125182,18;125182,18;Marcos;MegaMotors;2025
24/04/2025;C1007;Honda HR-V;SUV;1;194547,43;194547,43;Fernanda;AutoVale;2025
24/04/2025;C1009;Nissan Kicks;SUV;1;115282,76;115282,76;Julia;MegaMotors;2025
24/04/2025;C1001;Fiat Pulse;SUV;1;122972,87;122972,87;Carlos;AutoVale;2025
24/04/2025;C1005;Jeep Compass;SUV;2;196590,47;393180,94;Pedro;ViaLux;2025
24/04/2025;C1010;Fiat Strada;Picape;1;137231,77;137231,77;Ana;CarPrime;2025
24/04/2025;C1001;Fiat Pulse;SUV;1;106367;106367;Fernanda;AutoNorte;2025
24/04/2025;C1001;Fiat Pulse;SUV;1;117767,51;117767,51;Pedro;MegaMotors;2025
24/04/2025;C1005;Jeep Compass;SUV;1;164232,38;164232,38;Carlos;AutoVale;2025
24/04/2025;C1009;Nissan Kicks;SUV;1;123985,93;123985,93;Julia;PremiumCar;2025
24/04/2025;C1009;Nissan Kicks;SUV;1;110423,91;110423,91;Marcos;PremiumCar;2025
24/04/2025;C1003;Volkswagen T-Cross;SUV;1;158143,61;158143,61;Ricardo;DriveTop;2025
24/04/2025;C1007;Honda HR-V;SUV;1;159960,89;159960,89;João;AutoVale;2025
24/04/2025;C1010;Fiat Strada;Picape;1;115884,43;115884,43;Marcos;CityCars;2025
24/04/2025;C1007;Honda HR-V;SUV;1;135855,88;135855,88;Patrícia;MegaMotors;2025
24/04/2025;C1006;Renault Kwid;Hatch;1;78371,87;78371,87;Fernanda;MegaMotors;2025
24/04/2025;C1001;Fiat Pulse;SUV;1;99526,72;99526,72;João;AutoVale;2025
24/04/2025;C1002;Chevrolet Onix;Hatch;1;76277,21;76277,21;Carlos;MegaMotors;2025
24/04/2025;C1005;Jeep Compass;SUV;1;171654,98;171654,98;Julia;DriveTop;2025
24/04/2025;C1001;Fiat Pulse;SUV;1;100067,92;100067,92;Beatriz;AutoVale;2025
24/04/2025;C1009;Nissan Kicks;SUV;1;141949,52;141949,52;Marcos;AutoSul;2025
24/04/2025;C1005;Jeep Compass;SUV;1;195891,51;195891,51;Marcos;MegaMotors;2025
24/04/2025;C1003;Volkswagen T-Cross;SUV;1;139057,28;139057,28;Fernanda;ViaLux;2025
24/04/2025;C1003;Volkswagen T-Cross;SUV;1;148029,16;148029,16;Julia;PremiumCar;2025
24/04/2025;C1003;Volkswagen T-Cross;SUV;1;130494,83;130494,83;Ana;CarPrime;2025
24/04/2025;C1003;Volkswagen T-Cross;SUV;1;138404,59;138404,59;Marcos;DriveTop;2025
24/04/2025;C1006;Renault Kwid;Hatch;3;83777,06;251331,18;João;PremiumCar;2025
24/04/2025;C1004;Toyota Corolla;Sedan;1;171177,81;171177,81;João;CityCars;2025
24/04/2025;C1008;Hyundai HB20;Hatch;1;78226,46;78226,46;Beatriz;MegaMotors;2025
24/04/2025;C1009;Nissan Kicks;SUV;2;123190,12;246380,24;Marcos;MegaMotors;2025
24/04/2025;C1002;Chevrolet Onix;Hatch;1;100495,01;100495,01;Marcos;AutoVale;2025
24/04/2025;C1001;Fiat Pulse;SUV;1;119467,32;119467,32;Carlos;AutoVale;2025
24/04/2025;C1008;Hyundai HB20;Hatch;1;90596,31;90596,31;Patrícia;AutoNorte;2025
24/04/2025;C1006;Renault Kwid;Hatch;2;87014,44;174028,88;Marcos;ViaLux;2025
24/04/2025;C1002;Chevrolet Onix;Hatch;1;97352,61;97352,61;Pedro;AutoSul;2025
25/04/2025;C1010;Fiat Strada;Picape;1;133410,3;133410,3;Fernanda;CarPrime;2025
25/04/2025;C1005;Jeep Compass;SUV;1;163778,2;163778,2;Beatriz;MegaMotors;2025
25/04/2025;C1010;Fiat Strada;Picape;1;133733,12;133733,12;Carlos;AutoVale;2025
25/04/2025;C1004;Toyota Corolla;Sedan;1;185223,59;185223,59;Fernanda;MegaMotors;2025
25/04/2025;C1005;Jeep Compass;SUV;1;219999,1;219999,1;Julia;AutoVale;2025
25/04/2025;C1010;Fiat Strada;Picape;1;114961,65;114961,65;Marcos;AutoVale;2025
25/04/2025;C1010;Fiat Strada;Picape;3;141904,93;425714,79;Patrícia;PremiumCar;2025
25/04/2025;C1003;Volkswagen T-Cross;SUV;2;125225,71;250451,42;Julia;AutoNorte;2025
25/04/2025;C1004;Toyota Corolla;Sedan;1;155334,9;155334,9;Julia;AutoVale;2025
25/04/2025;C1004;Toyota Corolla;Sedan;1;188542,41;188542,41;João;CarPrime;2025
25/04/2025;C1002;Chevrolet Onix;Hatch;1;100441,99;100441,99;Carlos;CarPrime;2025
25/04/2025;C1003;Volkswagen T-Cross;SUV;1;146363,6;146363,6;Ana;CarPrime;2025
25/04/2025;C1001;Fiat Pulse;SUV;1;99973,57;99973,57;João;AutoSul;2025
25/04/2025;C1009;Nissan Kicks;SUV;1;148203,93;148203,93;Beatriz;DriveTop;2025
25/04/2025;C1001;Fiat Pulse;SUV;1;103037,05;103037,05;João;CarPrime;2025
25/04/2025;C1010;Fiat Strada;Picape;1;142646,01;142646,01;Marcos;AutoVale;2025
25/04/2025;C1010;Fiat Strada;Picape;1;137918,27;137918,27;Carlos;AutoVale;2025
25/04/2025;C1007;Honda HR-V;SUV;1;193599,74;193599,74;Fernanda;AutoVale;2025
25/04/2025;C1004;Toyota Corolla;Sedan;1;187162,84;187162,84;Ana;TopDrive;2025
25/04/2025;C1008;Hyundai HB20;Hatch;1;97716,44;97716,44;Ana;AutoVale;2025
25/04/2025;C1005;Jeep Compass;SUV;1;199273,24;199273,24;Pedro;CityCars;2025
25/04/2025;C1006;Renault Kwid;Hatch;1;72441,11;72441,11;Fernanda;AutoSul;2025
25/04/2025;C1005;Jeep Compass;SUV;1;195505,27;195505,27;Carlos;DriveTop;2025
25/04/2025;C1010;Fiat Strada;Picape;1;115513,7;115513,7;Marcos;AutoVale;2025
25/04/2025;C1004;Toyota Corolla;Sedan;2;180988,11;361976,22;Julia;AutoVale;2025
25/04/2025;C1002;Chevrolet Onix;Hatch;1;85232,28;85232,28;Marcos;CarPrime;2025
25/04/2025;C1006;Renault Kwid;Hatch;1;76058,1;76058,1;Ana;PremiumCar;2025
25/04/2025;C1010;Fiat Strada;Picape;1;131069,05;131069,05;Julia;TopDrive;2025
25/04/2025;C1010;Fiat Strada;Picape;1;141105,58;141105,58;Pedro;TopDrive;2025
25/04/2025;C1005;Jeep Compass;SUV;1;174915,22;174915,22;Julia;PremiumCar;2025
25/04/2025;C1004;Toyota Corolla;Sedan;1;163774,41;163774,41;Beatriz;AutoNorte;2025
25/04/2025;C1001;Fiat Pulse;SUV;1;96413,29;96413,29;Julia;ViaLux;2025
25/04/2025;C1003;Volkswagen T-Cross;SUV;1;157759,97;157759,97;Ana;AutoVale;2025
25/04/2025;C1006;Renault Kwid;Hatch;1;72416,9;72416,9;Fernanda;MegaMotors;2025
25/04/2025;C1009;Nissan Kicks;SUV;1;147841,48;147841,48;Ricardo;CityCars;2025
25/04/2025;C1008;Hyundai HB20;Hatch;1;74359,24;74359,24;João;AutoVale;2025
25/04/2025;C1002;Chevrolet Onix;Hatch;1;96643,13;96643,13;Ana;CarPrime;2025
25/04/2025;C1004;Toyota Corolla;Sedan;1;152671,96;152671,96;Marcos;PremiumCar;2025
25/04/2025;C1008;Hyundai HB20;Hatch;2;72059,61;144119,22;Carlos;DriveTop;2025
25/04/2025;C1009;Nissan Kicks;SUV;2;142680,51;285361,02;Ana;AutoVale;2025
25/04/2025;C1004;Toyota Corolla;Sedan;1;187418,87;187418,87;Patrícia;CityCars;2025
25/04/2025;C1009;Nissan Kicks;SUV;1;131352,04;131352,04;Julia;MegaMotors;2025
25/04/2025;C1010;Fiat Strada;Picape;1;133759,76;133759,76;Pedro;ViaLux;2025
25/04/2025;C1001;Fiat Pulse;SUV;1;96400,72;96400,72;Ana;PremiumCar;2025
25/04/2025;C1007;Honda HR-V;SUV;1;147230,8;147230,8;João;AutoSul;2025
25/04/2025;C1009;Nissan Kicks;SUV;1;116415,16;116415,16;Pedro;AutoVale;2025
25/04/2025;C1009;Nissan Kicks;SUV;1;125488,41;125488,41;João;AutoVale;2025
25/04/2025;C1003;Volkswagen T-Cross;SUV;1;142446,48;142446,48;Julia;AutoNorte;2025
25/04/2025;C1002;Chevrolet Onix;Hatch;1;86429,44;86429,44;Julia;AutoVale;2025
25/04/2025;C1010;Fiat Strada;Picape;1;122626,67;122626,67;Carlos;AutoSul;2025
25/04/2025;C1004;Toyota Corolla;Sedan;1;144932,58;144932,58;Julia;TopDrive;2025
25/04/2025;C1001;Fiat Pulse;SUV;1;105743,18;105743,18;Fernanda;AutoNorte;2025
25/04/2025;C1006;Renault Kwid;Hatch;3;76328,21;228984,63;Fernanda;AutoVale;2025
25/04/2025;C1002;Chevrolet Onix;Hatch;1;90876,59;90876,59;João;MegaMotors;2025
25/04/2025;C1007;Honda HR-V;SUV;1;141596,32;141596,32;Marcos;AutoSul;2025
25/04/2025;C1009;Nissan Kicks;SUV;1;133334,86;133334,86;Beatriz;AutoVale;2025
25/04/2025;C1002;Chevrolet Onix;Hatch;1;83800,14;83800,14;Marcos;CarPrime;2025
25/04/2025;C1009;Nissan Kicks;SUV;1;145279,45;145279,45;Marcos;AutoNorte;2025
25/04/2025;C1007;Honda HR-V;SUV;1;179386;179386;Marcos;AutoVale;2025
25/04/2025;C1001;Fiat Pulse;SUV;1;107210,11;107210,11;Pedro;PremiumCar;2025
25/04/2025;C1009;Nissan Kicks;SUV;2;145502,82;291005,64;Marcos;DriveTop;2025
25/04/2025;C1008;Hyundai HB20;Hatch;1;92859,45;92859,45;João;AutoSul;2025
25/04/2025;C1009;Nissan Kicks;SUV;1;149224,98;149224,98;Pedro;AutoVale;2025
25/04/2025;C1005;Jeep Compass;SUV;1;193358,7;193358,7;Ana;AutoVale;2025
25/04/2025;C1008;Hyundai HB20;Hatch;1;76349,06;76349,06;Ana;AutoVale;2025
25/04/2025;C1010;Fiat Strada;Picape;1;124453,08;124453,08;João;PremiumCar;2025
25/04/2025;C1009;Nissan Kicks;SUV;1;144223,41;144223,41;Carlos;CityCars;2025
25/04/2025;C1006;Renault Kwid;Hatch;1;83386,17;83386,17;Carlos;DriveTop;2025
25/04/2025;C1003;Volkswagen T-Cross;SUV;1;154338,87;154338,87;Marcos;PremiumCar;2025
25/04/2025;C1002;Chevrolet Onix;Hatch;1;82586,17;82586,17;Julia;CarPrime;2025
25/04/2025;C1009;Nissan Kicks;SUV;1;120788,41;120788,41;Carlos;ViaLux;2025
25/04/2025;C1010;Fiat Strada;Picape;1;111948,02;111948,02;Ricardo;MegaMotors;2025
25/04/2025;C1004;Toyota Corolla;Sedan;1;182792,35;182792,35;Marcos;DriveTop;2025
25/04/2025;C1004;Toyota Corolla;Sedan;1;146392,54;146392,54;Pedro;CarPrime;2025
25/04/2025;C1010;Fiat Strada;Picape;1;113916,81;113916,81;Pedro;AutoVale;2025
25/04/2025;C1003;Volkswagen T-Cross;SUV;1;126557,7;126557,7;João;DriveTop;2025
25/04/2025;C1003;Volkswagen T-Cross;SUV;1;138195,32;138195,32;João;AutoNorte;2025
25/04/2025;C1003;Volkswagen T-Cross;SUV;1;157506,48;157506,48;Marcos;PremiumCar;2025
25/04/2025;C1007;Honda HR-V;SUV;1;177136,29;177136,29;João;MegaMotors;2025
25/04/2025;C1002;Chevrolet Onix;Hatch;1;78181,37;78181,37;Fernanda;AutoSul;2025
25/04/2025;C1001;Fiat Pulse;SUV;1;106544,86;106544,86;João;CityCars;2025
25/04/2025;C1009;Nissan Kicks;SUV;1;116380,14;116380,14;Marcos;CarPrime;2025
25/04/2025;C1008;Hyundai HB20;Hatch;1;85422,89;85422,89;Pedro;AutoVale;2025
25/04/2025;C1008;Hyundai HB20;Hatch;1;80243,87;80243,87;Marcos;CarPrime;2025
25/04/2025;C1005;Jeep Compass;SUV;1;176086,83;176086,83;Pedro;ViaLux;2025
25/04/2025;C1005;Jeep Compass;SUV;3;160973,81;482921,43;Marcos;AutoSul;2025
25/04/2025;C1007;Honda HR-V;SUV;1;192941,81;192941,81;Ricardo;MegaMotors;2025
25/04/2025;C1005;Jeep Compass;SUV;1;180651,16;180651,16;Carlos;AutoVale;2025
25/04/2025;C1003;Volkswagen T-Cross;SUV;1;126628,03;126628,03;João;AutoVale;2025
25/04/2025;C1002;Chevrolet Onix;Hatch;1;97755,13;97755,13;Julia;AutoVale;2025
25/04/2025;C1006;Renault Kwid;Hatch;1;89476,6;89476,6;Patrícia;AutoVale;2025
25/04/2025;C1008;Hyundai HB20;Hatch;1;92864,35;92864,35;Beatriz;MegaMotors;2025
25/04/2025;C1008;Hyundai HB20;Hatch;1;81650,63;81650,63;Ana;CityCars;2025
25/04/2025;C1010;Fiat Strada;Picape;1;144781,04;144781,04;Fernanda;DriveTop;2025
25/04/2025;C1010;Fiat Strada;Picape;1;127160,42;127160,42;João;AutoVale;2025
26/04/2025;C1010;Fiat Strada;Picape;1;130665,54;130665,54;Marcos;DriveTop;2025
26/04/2025;C1005;Jeep Compass;SUV;1;160338,05;160338,05;Carlos;AutoSul;2025
26/04/2025;C1001;Fiat Pulse;SUV;1;104577,94;104577,94;Fernanda;AutoSul;2025
26/04/2025;C1005;Jeep Compass;SUV;1;162871,42;162871,42;Julia;MegaMotors;2025
26/04/2025;C1007;Honda HR-V;SUV;1;188842,86;188842,86;Ricardo;MegaMotors;2025
26/04/2025;C1006;Renault Kwid;Hatch;1;79080,31;79080,31;Julia;TopDrive;2025
26/04/2025;C1010;Fiat Strada;Picape;1;112114;112114;Carlos;PremiumCar;2025
26/04/2025;C1010;Fiat Strada;Picape;1;127989,85;127989,85;Julia;AutoSul;2025
26/04/2025;C1007;Honda HR-V;SUV;1;155275,23;155275,23;Ana;PremiumCar;2025
26/04/2025;C1003;Volkswagen T-Cross;SUV;1;130010,08;130010,08;Marcos;MegaMotors;2025
26/04/2025;C1003;Volkswagen T-Cross;SUV;1;150274,75;150274,75;Fernanda;PremiumCar;2025
26/04/2025;C1002;Chevrolet Onix;Hatch;1;75306,24;75306,24;Carlos;CarPrime;2025
26/04/2025;C1002;Chevrolet Onix;Hatch;1;102776,5;102776,5;Marcos;AutoVale;2025
26/04/2025;C1003;Volkswagen T-Cross;SUV;1;157921,6;157921,6;Pedro;MegaMotors;2025
26/04/2025;C1003;Volkswagen T-Cross;SUV;1;129297,3;129297,3;Beatriz;AutoVale;2025
26/04/2025;C1009;Nissan Kicks;SUV;1;125125,44;125125,44;Ana;PremiumCar;2025
26/04/2025;C1001;Fiat Pulse;SUV;1;113293,81;113293,81;Ana;DriveTop;2025
26/04/2025;C1002;Chevrolet Onix;Hatch;1;83797,12;83797,12;Marcos;ViaLux;2025
26/04/2025;C1010;Fiat Strada;Picape;1;116677,47;116677,47;Julia;MegaMotors;2025
26/04/2025;C1008;Hyundai HB20;Hatch;1;72952,82;72952,82;Beatriz;AutoNorte;2025
26/04/2025;C1010;Fiat Strada;Picape;2;115191,81;230383,62;Fernanda;CityCars;2025
26/04/2025;C1002;Chevrolet Onix;Hatch;1;103644,46;103644,46;Pedro;MegaMotors;2025
26/04/2025;C1010;Fiat Strada;Picape;2;113604,21;227208,42;Carlos;AutoVale;2025
26/04/2025;C1010;Fiat Strada;Picape;1;119300,84;119300,84;Marcos;PremiumCar;2025
26/04/2025;C1005;Jeep Compass;SUV;1;227862,27;227862,27;Julia;MegaMotors;2025
26/04/2025;C1007;Honda HR-V;SUV;1;171306,05;171306,05;Julia;DriveTop;2025
26/04/2025;C1001;Fiat Pulse;SUV;1;102329,49;102329,49;Carlos;MegaMotors;2025
26/04/2025;C1003;Volkswagen T-Cross;SUV;1;122215,26;122215,26;Ana;AutoNorte;2025
26/04/2025;C1002;Chevrolet Onix;Hatch;1;100998,02;100998,02;Marcos;MegaMotors;2025
26/04/2025;C1001;Fiat Pulse;SUV;1;108405,1;108405,1;Julia;AutoNorte;2025
26/04/2025;C1006;Renault Kwid;Hatch;1;78264,91;78264,91;Julia;MegaMotors;2025
26/04/2025;C1005;Jeep Compass;SUV;1;202897,54;202897,54;Julia;AutoNorte;2025
26/04/2025;C1009;Nissan Kicks;SUV;1;145401,25;145401,25;Marcos;AutoVale;2025
26/04/2025;C1010;Fiat Strada;Picape;1;130463,51;130463,51;Julia;AutoNorte;2025
26/04/2025;C1007;Honda HR-V;SUV;1;192802,44;192802,44;Pedro;AutoSul;2025
26/04/2025;C1010;Fiat Strada;Picape;1;123350,85;123350,85;Marcos;CityCars;2025
26/04/2025;C1001;Fiat Pulse;SUV;1;111174,69;111174,69;Ana;ViaLux;2025
26/04/2025;C1004;Toyota Corolla;Sedan;1;179743,77;179743,77;Marcos;AutoVale;2025
26/04/2025;C1006;Renault Kwid;Hatch;1;68550,5;68550,5;Marcos;MegaMotors;2025
26/04/2025;C1003;Volkswagen T-Cross;SUV;1;127568,18;127568,18;Patrícia;AutoNorte;2025
26/04/2025;C1009;Nissan Kicks;SUV;2;131657,39;263314,78;Julia;AutoVale;2025
26/04/2025;C1002;Chevrolet Onix;Hatch;1;77950,86;77950,86;Pedro;AutoVale;2025
26/04/2025;C1002;Chevrolet Onix;Hatch;1;76188,53;76188,53;Carlos;AutoVale;2025
26/04/2025;C1003;Volkswagen T-Cross;SUV;1;138345,46;138345,46;Pedro;AutoNorte;2025
26/04/2025;C1007;Honda HR-V;SUV;1;169102,21;169102,21;João;AutoVale;2025
26/04/2025;C1004;Toyota Corolla;Sedan;1;181029,68;181029,68;Marcos;TopDrive;2025
26/04/2025;C1008;Hyundai HB20;Hatch;1;89571,3;89571,3;Carlos;MegaMotors;2025
26/04/2025;C1001;Fiat Pulse;SUV;2;97223,09;194446,18;Marcos;PremiumCar;2025
26/04/2025;C1007;Honda HR-V;SUV;1;174780,66;174780,66;Marcos;DriveTop;2025
26/04/2025;C1006;Renault Kwid;Hatch;2;67756,26;135512,52;Julia;AutoVale;2025
26/04/2025;C1004;Toyota Corolla;Sedan;1;170713,19;170713,19;Marcos;MegaMotors;2025
26/04/2025;C1003;Volkswagen T-Cross;SUV;1;129252,4;129252,4;Fernanda;AutoVale;2025
26/04/2025;C1008;Hyundai HB20;Hatch;1;96471,01;96471,01;Ricardo;AutoNorte;2025
26/04/2025;C1010;Fiat Strada;Picape;1;128308,49;128308,49;Carlos;TopDrive;2025
26/04/2025;C1010;Fiat Strada;Picape;1;108611,85;108611,85;Carlos;MegaMotors;2025
26/04/2025;C1004;Toyota Corolla;Sedan;1;157222,29;157222,29;Pedro;PremiumCar;2025
26/04/2025;C1008;Hyundai HB20;Hatch;2;87197,96;174395,92;Carlos;AutoSul;2025
26/04/2025;C1001;Fiat Pulse;SUV;2;97345,15;194690,3;Julia;AutoVale;2025
26/04/2025;C1009;Nissan Kicks;SUV;1;148336,01;148336,01;Pedro;PremiumCar;2025
26/04/2025;C1009;Nissan Kicks;SUV;1;129812,79;129812,79;Carlos;TopDrive;2025
26/04/2025;C1005;Jeep Compass;SUV;1;190166,74;190166,74;Patrícia;CarPrime;2025
26/04/2025;C1006;Renault Kwid;Hatch;1;70617,99;70617,99;Ana;CarPrime;2025
26/04/2025;C1010;Fiat Strada;Picape;1;124723,71;124723,71;Fernanda;DriveTop;2025
26/04/2025;C1010;Fiat Strada;Picape;1;126695,73;126695,73;Ana;PremiumCar;2025
26/04/2025;C1006;Renault Kwid;Hatch;1;67967;67967;Carlos;AutoNorte;2025
26/04/2025;C1003;Volkswagen T-Cross;SUV;1;149613,32;149613,32;Marcos;DriveTop;2025
26/04/2025;C1007;Honda HR-V;SUV;1;140927,44;140927,44;Fernanda;AutoNorte;2025
26/04/2025;C1001;Fiat Pulse;SUV;1;102642,07;102642,07;Carlos;PremiumCar;2025
26/04/2025;C1002;Chevrolet Onix;Hatch;3;80268,09;240804,27;Carlos;AutoVale;2025
26/04/2025;C1006;Renault Kwid;Hatch;1;89196,16;89196,16;Pedro;CarPrime;2025
26/04/2025;C1009;Nissan Kicks;SUV;1;115429,73;115429,73;Marcos;TopDrive;2025
26/04/2025;C1010;Fiat Strada;Picape;1;118123,93;118123,93;Ana;MegaMotors;2025
26/04/2025;C1006;Renault Kwid;Hatch;2;86630,8;173261,6;Ana;PremiumCar;2025
26/04/2025;C1003;Volkswagen T-Cross;SUV;1;141395,01;141395,01;Marcos;CityCars;2025
26/04/2025;C1008;Hyundai HB20;Hatch;1;80124,2;80124,2;Patrícia;AutoVale;2025
26/04/2025;C1004;Toyota Corolla;Sedan;1;156277,26;156277,26;Pedro;DriveTop;2025
26/04/2025;C1008;Hyundai HB20;Hatch;1;76709,32;76709,32;Marcos;MegaMotors;2025
26/04/2025;C1004;Toyota Corolla;Sedan;1;160590,08;160590,08;Pedro;CarPrime;2025
26/04/2025;C1001;Fiat Pulse;SUV;3;106887,35;320662,05;Fernanda;AutoNorte;2025
26/04/2025;C1009;Nissan Kicks;SUV;1;123267,74;123267,74;Ricardo;TopDrive;2025
26/04/2025;C1004;Toyota Corolla;Sedan;1;166181,27;166181,27;Ana;TopDrive;2025
26/04/2025;C1002;Chevrolet Onix;Hatch;1;104035,12;104035,12;Carlos;AutoVale;2025
27/04/2025;C1007;Honda HR-V;SUV;1;174965,05;174965,05;Fernanda;CityCars;2025
27/04/2025;C1006;Renault Kwid;Hatch;1;68043,81;68043,81;Julia;DriveTop;2025
27/04/2025;C1004;Toyota Corolla;Sedan;1;160943,06;160943,06;Fernanda;AutoNorte;2025
27/04/2025;C1002;Chevrolet Onix;Hatch;1;93132,31;93132,31;Ana;AutoVale;2025
27/04/2025;C1008;Hyundai HB20;Hatch;1;97190,04;97190,04;Fernanda;PremiumCar;2025
27/04/2025;C1006;Renault Kwid;Hatch;1;88785,51;88785,51;Marcos;CityCars;2025
27/04/2025;C1009;Nissan Kicks;SUV;1;129180,75;129180,75;Carlos;PremiumCar;2025
27/04/2025;C1009;Nissan Kicks;SUV;1;115509,07;115509,07;Julia;DriveTop;2025
27/04/2025;C1002;Chevrolet Onix;Hatch;1;76842,06;76842,06;Julia;AutoVale;2025
27/04/2025;C1001;Fiat Pulse;SUV;1;101068,21;101068,21;João;AutoNorte;2025
27/04/2025;C1004;Toyota Corolla;Sedan;1;136926,08;136926,08;João;CityCars;2025
27/04/2025;C1001;Fiat Pulse;SUV;1;124807,54;124807,54;Fernanda;AutoSul;2025
27/04/2025;C1007;Honda HR-V;SUV;1;136354,37;136354,37;João;MegaMotors;2025
27/04/2025;C1007;Honda HR-V;SUV;1;140088,14;140088,14;Pedro;TopDrive;2025
27/04/2025;C1002;Chevrolet Onix;Hatch;1;102774,89;102774,89;Beatriz;AutoSul;2025
27/04/2025;C1006;Renault Kwid;Hatch;1;67597,6;67597,6;Ana;TopDrive;2025
27/04/2025;C1008;Hyundai HB20;Hatch;1;77437,75;77437,75;Marcos;TopDrive;2025
27/04/2025;C1003;Volkswagen T-Cross;SUV;1;131737,78;131737,78;Ana;DriveTop;2025
27/04/2025;C1008;Hyundai HB20;Hatch;1;96703,51;96703,51;Carlos;DriveTop;2025
27/04/2025;C1003;Volkswagen T-Cross;SUV;1;145774,43;145774,43;Patrícia;CarPrime;2025
27/04/2025;C1002;Chevrolet Onix;Hatch;1;75997,21;75997,21;Ana;AutoVale;2025
27/04/2025;C1003;Volkswagen T-Cross;SUV;1;137085,52;137085,52;Marcos;MegaMotors;2025
27/04/2025;C1003;Volkswagen T-Cross;SUV;1;121039,87;121039,87;Carlos;PremiumCar;2025
27/04/2025;C1006;Renault Kwid;Hatch;2;73777,59;147555,18;Marcos;AutoVale;2025
27/04/2025;C1007;Honda HR-V;SUV;1;140594,07;140594,07;Marcos;ViaLux;2025
27/04/2025;C1004;Toyota Corolla;Sedan;1;176666,5;176666,5;Julia;AutoSul;2025
27/04/2025;C1003;Volkswagen T-Cross;SUV;1;158187,15;158187,15;Marcos;CityCars;2025
27/04/2025;C1001;Fiat Pulse;SUV;1;108624,32;108624,32;João;DriveTop;2025
27/04/2025;C1010;Fiat Strada;Picape;1;114415,38;114415,38;Pedro;AutoVale;2025
27/04/2025;C1010;Fiat Strada;Picape;1;126830,24;126830,24;Marcos;AutoSul;2025
27/04/2025;C1007;Honda HR-V;SUV;1;190524,49;190524,49;Carlos;CarPrime;2025
